Problem Code	 Text 	 Right Ans 	 Difficulty 	 Chapter 	 Chapter Code 	 Code
P028780	<p>A body is thrown vertically up with a velocity \(u\) . It passes a point at a height \(h\) above the ground at time \(t_1\) while going up and at time \(t_2\) while falling down. Then the relation between \(u,t_1\) and \(t_2\) is	a	2	Motion in 1D	PHY-11-JEE-02
P002152	<p>A ball is dropped vertically downwards from a height h above the ground. It hits the ground and bounces up vertically to a height &nbsp;\(h/2\) . Neglecting subsequent motion and air resistance, its velocity \(v\) varies with height h above the ground as	a	3	Motion in 1D	PHY-11-JEE-02
P002148	<p><br></p><table class="table table-bordered"><tbody><tr><td><span>Acceleration (a)-displacement (s) graph of a particle moving in a straight line is as shown in the figure. The initial velocity of the particle is zero. The v-s graph of the particle would be</span><br></td><td><p><img src="data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAJ0AAACFCAYAAABBo/ogAAAHjElEQVR4Ae2bP2gUSxjAv3s85ECQVHKllVpYKIjYiCdYRFFJaWcEUZJKK7EQEYsQLNQmaJpop1W0SkAhsbIRDKSInemMqUSUpNvHt+/l3t3tv7m7md3Z3d/C4e3Mt9/M/b5fZncuphEEQSAcEMiRwF85jsVQEAgJIB0i5E4A6XJHzoBWpVteXoYoBDIJWJPu7du3cuHCBVlbW8sclIB6E4iVbnt7W44cOSKNRiN8Xb58Wf78+ZNIand3Vx4+fBj237lzJzGODggogVjp7t+/L+12W/TblJs3b8rnz5/l27dvicSeP3/eWeFWV1dFVz0OCCQS0O/p0o65ubmg1WoF6+vrsWHfv38P+0VEv+8LXxq/s7MTG08jBGJXuu7b6/T0dKKw2jE7OytbW1syOTkZroy6Qur506dPU6+js74EItKpcGfOnOm5vSbh0U2D3lrjDn3GU/k4INBPICLdwYMHQ+Hm5+fDTcSBAwdCee7duxfZTGibbiLiDm1nUxFHhraGPmEMg0E3C1NTU3L16lU5e/asbG5uyrt37+TatWvSbDbl48eP8vr1a1laWpLTp08PMwTXVJXAsI+1X7586bl0YWEh3ESsrKx02nUz8enTp845byCgBCK3V9MfruPHj2eG6orHKpeJqXYBQ0tXO1J8YGsEkM4aShKZEkA6U1LEWSOAdNZQksiUANKZkiLOGgGks4aSRKYEkM6UFHHWCCCdNZQkMiWAdKakiLNGAOmsoSSRKQGkMyVFnDUCSGcNJYlMCSCdKSnirBFAOmsoSWRKAOlMSRFnjQDSWUNJIlMCSGdKijhrBJDOGkoSmRJAOlNSxFkjgHTWUI6e6OXLl6Kvqh9I50mFVbbr16/LmzdvPJmRu2kgnTu2xpn3hBsfH5fFxUXj68oaiHQFV65fOP2zzaofSFdghesonOJGuoKkq6twSIdwhRBgpcsZe51XuD3USLdHIod/Ee5fyEiXg2w6BML9Dxrp/mfh7B3C9aJFul4e1s8QLooU6aJMrLUgXDxKpIvnMnIrwiUjRLpkNkP3IFw6OqRL5zNwL8JlI0O6bEbGEQhnhgrpzDhlRiFcJqJOANJ1UAz/BuEGY4d0g/GKRCNcBElmA9JlIkoOQLhkNmk9SJdGJ6UP4VLgZHQhXQaguG6Ei6Ni3oZ05qzCSIQbEFhMONLFQElqQrgkMoO1I50hL4QzBGUQhnQGkBDOANIAIUiXAQvhMgAN0Y10KdAQLgXOCF1IlwAP4RLAWGhGuhiICBcDxWIT0vXBRLg+IA5Oka4LKsJ1wXD4Fun+g4twDi3rS410/CF0nxLuT2svHSuce8n6R6i1dAjXr0M+57WVDuHyESxulFpKh3BxKuTXVjvpEC4/uZJGqpV0CJekQb7ttZEO4fIVK220WkiHcGkK5N9XeekQLn+pskastHQIl1X+YvorKx3CFSOUyaiVlA7hTEpfXEzlpEO44mQyHblS0iGcadmLjauMdAhXrEiDjF4J6RBukJIXH1t66RCueIkGnUGppUO4QcvtR3xppUM4PwQaZhallA7hhim1P9eUTjqE80eeYWdSKukQbtgy+3VdaaRDOL/EGWU2pZAO4UYpsX/Xei8dwvknzagz8lo6hBu1vH5e7610COenMDZm5aV0CGejtP7m8E46hPNXFlsz80o6hLNVVr/zeCMdwvktis3ZeSEdwtksqf+5CpcO4fyXxPYMC5UO4WyXsxz5CpMO4cohiItZFiIdwrkoZXly5i4dwpVHDlczzVU6hHNVxnLlzU06hCuXGC5nm4t0COeyhOXL7Vw6hCufFK5n7FQ6hHNdPrv5d3d3ZXl52W7SmGzOpEO4GNqeNzWbTXn16pWcO3dO1tbWnM3WiXQI56xezhPfunVLVldX5cSJEzI1NSVbW1v2xwwsHQsLC4GIBHfv3g3/HR8fD3Z2dixlJ02eBJrNZlhDrefY2FgwMzNjtZYN/TDdKuuy+vPnz+4mo/f6LDA7OxvGnjp1Sh49eiT79u0zupYgvwhoHfX5To+vX7+Gq92hQ4fkyZMnMjExETtZXSHn5+fDvlarJe/fv5djx47Fxkr/T1C73e5Yrqbzqh+DlZWVjhaTk5M9DkxMTERWvfX19aDVagVzc3PB79+/gxs3bgTalnRYX+keP34sJ0+ejDec1lIQePbsWedut7fS6cRv374tDx48kLGxscjn2FvpdIU7f/58pL+nIcnGQdv3num6f0oGzUG8HwT0Oa77DqfP5xsbG5mT01Xu0qVLweHDh4MfP34kxjvZvfZYzUmpCGxubnZWOX2OW1xclKWlJTl69Gji5/jw4YPoSrd//365ePGi/Pr1S7a3txPjkS4RTT07Xrx4Ed4+Z2ZmZGNjI3Hj0E9HNxGNRkOmp6flypUryZsIEfm7/2LO60tAd6z6Utl0B2p66DNc35cgqZciXSqeenXqbyT0axHXB7dX14TJHyGAdBEkNLgmgHSuCZM/QgDpIkhocE0A6VwTJn+EANJFkNDgmgDSuSZM/ggBa9Lpl4ntdjv2l8GRUWmoNYHI/zKpNQ0+fC4ErK10ucyWQSpBAOkqUcZyfYh/ALo/M3LyNb6/AAAAAElFTkSuQmCC" style="width: 112.552px; height: 96px; float: left;"><br></p></td></tr></tbody></table>	c	1	Motion in 1D	PHY-11-JEE-02
P002143	<p>A juggler maintains four balls in motion, making each of them rise to a height of \(20 m\) from his hands. What time interval should be maintained, for the proper distance between them?\((g=10 m/s^2)\)	c	3	Motion in 1D	PHY-11-JEE-02
P002145	<p><br></p><table class="table table-bordered"><tbody><tr><td>The acceleration time graph of a particle moving in a straight line is as shown in figure. The velocity of the particle at time \(t=0\) is \(2 m/s\). The velocity after \(2 s\) will be<br></td><td><img src="data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMYAAACFCAYAAAAAV4efAAAN1UlEQVR4Ae2dSWgUzRvG3/z5IwFFPbnhIQF3FBcCKipGUBA3FBUjIsRL4oJggqBBMOpF0YOKGJeL28GDiKJBhAgqHhQR43ZwQZKDGvXgRoI5OR9PfVZ/PTPd090zNUvXPAVJd1e/XctT9Zu3qnp6uiKRSCSEgQpQgSQF/pd0xAMqQAWUAgSDHYEKeChAMDxEYRQVIBjsA1TAQwGC4SEKo6gAwWAfoAIeClgFxufPn6WlpcWjmoyiAtEUqLDpPsaqVavk+vXr0tnZKdOmTYumBK2pgEsBazzGo0ePFBSoG72Gq4W5m5UC1oCxZcsWR4Dbt287kDiR3KECERQoSTBOnTolFRUV0tjYGKoqp0+flmfPnklra6t0dXWpa5qamqS/vz/U9TSiAqkK5ATGnTt3VAdGR44acI3fdUuWLJEvX77I69ev5cSJExkh+fHjh+zfvz8t++7ubjl27FhaPCOoQCgFMPnOJrx8+TIxYsSIREdHR+TLe3t7E83NzYkvX774Xot029ra1Hmdlz52X7Rjxw58CVL9tba2Jrq6upzjysrKRE9Pj9uc+1QglAKBHkN7BQxt8IdjBCyNIowYMUL6+vpk+fLlMnLkSDl69KjzCe83JHr48KH09vbKsGHD5NWrV+o6pI3rcYy/Bw8eiJ43VFdXS01NjRouqUz//sPwCcMoHeBlEFdZWamiMJTCkIqBCkRVIBCMhQsXCr6Zjo68bNkyuXLlisrj3bt3MnjwYNW5Bw4cKAcPHlTxGP50dHTI2bNn1XFbW5vcu3dPvn796pQNaaxdu1YdAwB0eqTf09MjgACrSgcOHHBAQfqjRo2ST58+KQh1QsePH5cdO3aoeQXKOHz4cAXC79+/VZkvX74sGGphxYqBCkRR4P9BxvAGdXV10t7erkwbGhp8L4H32L59u/Im48aNk9WrV8vVq1eT7AHIoEGDZPbs2SoeXmHevHkyZswYWbFihZw5c0Zu3ryZdI3XAbzBuXPnvE45cSg3/jgJdyThTkgFAj1Gc3Oz+rTWHiNkur5mAAUQwAvoMHnyZOVlHj9+rIZROj7TVg+XMtnoc1Fs9TXclrcCgWDgDjKGRejMHz58kBs3bqjOO3bsWPn165czRMLqEcb3GFJhiPP27Vu5ePGi3Lp1S+0DCHifp0+fKg+hZceSLOYXU6ZMkdGjR6uhlD6nt7gOwygMp9xA6fPcUgHjCoSaonsYZVop8jBXUVhpamho8DvtG6/zCloBw6pUVVWVbzo8QQXCKhDoMfxIxPDn0qVLsnXrVt/7EanXuifdqef8jrEKBm+C+QcWAhioQCEUCJx8ZyqEXrHKZOM+h4l11BA1j6jp054KeCmQtcfwSoxxVMAWBQiGLS3JehhVgGAYlZOJ2aIAwbClJVkPowoQDKNyMjFbFCAYtrQk62FUAYJhVE4mZosCBMOWlmQ9jCpAMIzKycRsUYBg2NKSrIdRBQiGUTmZmC0KEAxbWpL1MKoAwTAqJxOzRQGCYUtLsh5GFSAYRuVkYrYoQDBsaUnWw6gCBMOonEzMFgUIhi0tyXoYVYBgGJWTidmiAMGwpSVZD6MKEAyjcjIxWxQgGLa0JOthVAGCYVROJmaLAgTDlpZkPYwqQDCMysnEbFGAYNjSkqyHUQUIhlE5mZgtChAMW1qS9TCqAMEwKicTs0UBgmFLS7IeRhUgGEblZGK2KEAwbGlJ1sOoArECQ78TXL9r3KgSTIwKuBSIDRh4QSXe//3582dX8blLBfKjQGzAOHz4sGzYsEHwLnEGKpBvBWIBBoZOAAIvxAwK3759kwULFqi/27dvO+bY1/FNTU1OPHZ0PLZ4JbMOhw4dcs5hXwd4Lfc1Oh5bpK3PnT9/3jnlzn/9+vVOPHa0vTv//v5+Wbp0qWDLUHgFcno5ZSGKiyEU3hve3t7uZLdo0SJpaGgQr5ddDhgwQObPn69s3d4F+zq+qqrKSQs7Oh77Q4cOdc5NmDDB6ZjY16GysjLpGh2P7dSpU2XIkCEqyp2PO393HjD0yn/jxo3qHenY4m23DAVWIOx7j0vBLuh937a857u+vj5x5MiRhIioLY4ZCqtALIZS+rPixIkTavINDwJPYmPYtGmT8iBr1qxR1cMWHgXxDIVToOSHUm4pMHTyGj65beK8r6Gor69X1Ugk4DRE9DHOnzt3Ls5VjE3ZY+UxYqNqFgVNhSI1CcBBz5GqSv6OCUb+tA2dchAUOiHCoZXI/5Zg5F/jjDn4QaGXhFNvaBKOjHIaO0kwjEkZPSE/KJAS7l/cu3fPWS52p+6Gg/c53MqY2ycY5rSMlFImKMIkpOHAzULCEUaxaDYEI5peOVujE6MzYyKNzu0XcBOwtbU16YZjqi2ub2xsVOkRjlR1cjuO1XJtblUt/tUainXr1kldXV3GAgGMffv2ZbTBycWLFysbwHb58mXBXXmG3BUgGLlrGCoFDQU+4XVnDnVhCCOdHuEIIVZIEw6lQgqVi1k2UPz48UN5DGzDBMDBYVUYpcLZEIxwOmVtlQ0UyAxA7N+/X23DZk44wioVbMehVLBGWVtkC0XWGXLOkYt0SdcSjCQ5zB3kCgUm0bW1tVlNpjnnyL0dCUbuGqalkCsUSBDPb9y9ezct7bARhCOsUt52BMNbl6xjTUCRdeYpFxKOFEEiHBKMCGIFmZYSFLqshEMrEW3LValoevlam4aiu7tbKioqBNtcA+DgUm40FekxounlaW0aCs9Mcoyk54gmIMGIpleadRyg0IUmHFqJ4C3BCNbI1yKfUOhVKWxNBsIRTk2CEU6nNKt8QoHM9H2MtIwNRBCOYBEJRrBGaRb5hiItwzxEuOHADyyk/tZVHrKMVZJclYrYXIWCwu/R1ojFzWgOOLBatWrVqkjfycqYqCUn6TEiNGShoECRkJffo60RihxoCjgwjwEc165do+f4qxg9RmDX+degkFCELJIxs2nTpsnRo0fpOVyKEgyXGH67xYAizKOtfuXNJp5wJKtGMJL1SDsqBhQohH60tZCTYsLxX/MTjP+0SNvDw0L4af58PI6allmJRBCOfxuCYPh0SECBCempU6eMP6Ptk2VSdKEm30mZ/j0gHCIEw6NnaCgwIUUnKUYoxHJtpnqVOxwEI6V3lAIUKUUq2mE5w0EwXN2ulKDQXwkp9u9ElSscBOMvGKUEBYqUry8Ruj4HQu+WIxwE4+9P1WCiXcw5ReheWiTDcoOj7MEoNU9RpH4fKttygqOswShlKEw+2hqq14c0Khc4yhaMUoYiZB8tmlk5wFGWYBCK3JmyHY6yAyMuUJTSqpQfRm44Ul+J5ndNXOLLCoy4QIHOUyr3MYI6shsOEz/1E5Rfoc6XDRhxgqJQjW8qH8CBl9bg9Wm2wFEWYMQRCpQZb1TCNg6hqqpK8Oy4LXBYD0YcoQAIKHfU92MUG6BiwwHNTM11rAYjrlAUu4Pnkn8x4cBDXXh+5tChQzm/ydZaMOIORaEfbc0FhtRriwkHXvzZ0tIiEydOlOvXr6cWLfxxwqLQ2tqaqKqqSnz//j1RW1ub6OzstKh28atKV1eXagdsCxXQ5iLi/GXbD6zzGH/+/FFP3vELgeE/HPNlWQzPgTzdAT9BNH36dGlqaoq0kFEBkt0JFXMfr+PNZfL0/v17+fjxo8yYMUMGDRpUzKowb5cCeEz39evXMmnSJBkwYIDrTH528Yy+/s1f9Cf0KwQMTw8ePCibN28OzLikfnBt5syZkahOrR0Y//nzpyxdujT1FI+LrMCcOXMK9mH1/PlzBSKqjP6gA35cbuXKlfow47akPEbGkoY4iXX/CxcuSFdXVwhrmtioADzEyJEjk6o2a9Ys9awNtmFDSXmMsIWmHRXwU+DZs2fOKQynMNesq6tz4sLuEIywStEuFgpgxIDvme3atUt2796d1eugUVHrVqVi0XohCvnq1Ss1JFi+fLn09fWFuKI0Tb5+/Srjx49X7xPEOwXxO135ChhG4btamOzPnTs3DYo7d+6ocmByHhQIRpBCRTiPBty2bZuMGzeuCLmbzfLFixdSW1srWBhpaGiQY8eOCWAxEaCT+4MDHyYA4+XLl7Jw4cK0LBCHczdu3AgElGCkyVf8CDTg/fv3ZcKECcUvTI4lQF3OnDnjpALYBw4c6BxnuwMINm7cKO3t7Wq1C5C8e/dOBg8eLMOGDVPJag8BTwWvBSCrq6ulpqZG3HMRrzIQDC9VGGdcAXRK3MvAfQQTYEyePFn27t0ry5Ytk97eXuUh0Nnd4F25ckV5KXirN2/eKGCQ96hRo+TTp08Zh6gEw3gXYIKpCmCOtGfPHjl58qSgQxcqwFOtXbtWzSuizm0IRqFaqYzzaW5uFny5D1DcvHnT2BwDkr59+zbjJz+Gch0dHZHnNgSjBDusXpE6e/asGkOPGTNGEBfHgHE+6rFo0SL1yb1z505j1Rg7dqwCY/jw4YJ88CShBgVeChNzzC+QNxYAMPdAPIZRGE5lGtLxPoaxZjKXED5Ze3p6zCVYxJTwiZ2vr+N5pQ0wsBKGc/BOqQHfinjy5IlcunQp9VTSMT1Gkhw8iLMCgKGtrU15CHiQ1IC4KVOmyIoVKzyXc932/K6UWw3uU4G/CtBjsCtQAQ8FCIaHKIyiAlaBgae3ony1mM1PBfwUsGqO4VdJxlOBqApY5TGiVp72VMBPAYLhpwzjy1oBglHWzc/K+ylAMPyUYXxZK0Awyrr5WXk/BQiGnzKML2sF/gFBFlyf2mHk3wAAAABJRU5ErkJggg==" style="width: 198px;"><br></td></tr></tbody></table>	a	1	Motion in 1D	PHY-11-JEE-02
P002146	<p>A person walks up a stationary escalator in time \(t_1\). If he remains stationary on the escalator, then it can take him up in time\(t_2\). How much time would it take him to walk up the moving escalator?	c	2	Motion in 1D	PHY-11-JEE-02
P002138	<p>A body travelling along a straight line traversed one third of the total distance with a velocity 4m/s. The remaining part of the distance was covered with a velocity 2m/s for half the time and with velocity 6 m/s for the other half of time. The mean velocity averaged over the whole time of motion is:	b	2	Motion in 1D	PHY-11-JEE-02
P002136	<p>Two particles are released from the same height at an interval of 1 s. How long after the first particle begins to fall, will the two particles be 10 m apart? \((g=10 m/s^2)&nbsp;\)	a	2	Motion in 1D	PHY-11-JEE-02
P002147	<p><font face="Roboto"><span>One stone is dropped from a tower from rest and simultaneously another stone is projected vertically upwards from the tower with some initial velocity the graph of the distance(s) between the two stones varies with time(t) as: (before either stone hits the ground)</span></font>	a	2	Motion in 1D	PHY-11-JEE-02
P002131	<p>Average velocity of a particle moving in a straight line, with constant acceleration \(a\) and initial velocity \(u\) in first \(t\) seconds is	a	1	Motion in 1D	PHY-11-JEE-02
P007004	<p><font face="Fira Sans"><span>Which of these equations/statements is true if acceleration is not constant?&nbsp;</span></font>	d	2	Motion in 1D	PHY-11-JEE-02
P007017	<p><font face="Fira Sans"><span>In case of a uniformly accelerated particle, which of the following are true?</span></font>	d	2	Motion in 1D	PHY-11-JEE-02
